Filename,Code Path,outliers,feminity,feminity_prediction_levels,damage,predictors,covariates,back_transform,df,Model
universe_160.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_161.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_162.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_163.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_164.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_165.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_166.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_167.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_168.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_169.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_170.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_171.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_172.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_173.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_174.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_175.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_176.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_177.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_178.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_179.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_180.R,_start->Model->O,"c('Katrina', 'Audrey')",female,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_181.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_182.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_183.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_184.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_185.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_186.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_187.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_188.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_189.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_190.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_191.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_192.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_193.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_194.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_195.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_196.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_197.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_198.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_199.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_200.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_201.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_202.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_203.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_204.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_205.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_206.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_207.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_208.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_209.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_210.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_211.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_212.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_213.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_214.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_215.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_216.R,_start->Model->O,"c('Katrina', 'Audrey')",masfem,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_217.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_218.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_219.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_220.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_221.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_222.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_223.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_224.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_225.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_226.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_227.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_228.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_229.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_230.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_231.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_232.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_233.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_234.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_235.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_236.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_237.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_238.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_239.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_240.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_241.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_242.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_243.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_244.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_245.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_246.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_247.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_248.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_249.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_250.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_251.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_252.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",female,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_253.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_254.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_255.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_256.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_257.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_258.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_259.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_260.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_261.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_262.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_263.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_264.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_265.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_266.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_267.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
universe_268.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy')",masfem,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,ols_regression
